|LEVEL|NAME|EMPID|TYPE|
|5|REJECT_PH04J_CLEAR_REJECT_AR_X_LMT_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_LMT_TP|JOB|
|5|REJECT_PH04J_DELETE_ROWS_AR_X_LMT_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_LMT_TP|JOB|
|5|REJECT_PH04K_INSERT_ROWS_AR_X_LMT_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_LMT_TP|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_AR_X_LMT_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_LMT_TP|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_AR_X_LMT_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_LMT_TP|JOB|
|5|REJECT_PH04_LOAD_AR_X_LMT_TP_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_LMT_TP|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|FULL_PH04A_NBI_DELETE_LOADING_DT_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|FULL_PH04B_DELETE_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|FULL_PH04D_NBI_CLOSE_HISTORY_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|FULL_PH04E_INSERT_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|FULL_PH04_LOAD_AR_X_RATE_TP_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|FULL_PH04_NBI_LOAD_AR_X_RATE_TP_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|REJECT_PH04F_LOAD_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|REJECT_PH04G_DELETE_ROWS_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|REJECT_PH04G_GET_HIST_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|REJECT_PH04H_UNION_HIST_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|REJECT_PH04I_GET_DELETED_ROWS_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|REJECT_PH04I_INSERT_ROWS_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|REJECT_PH04J_CLEAR_REJECT_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|REJECT_PH04J_DELETE_ROWS_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|REJECT_PH04K_INSERT_ROWS_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_AR_X_RATE_TP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|REJECT_PH04_LOAD_AR_X_RATE_TP_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP|JOB|
|5|FULL_PH04A_DELETE_AR_X_RATE_TP_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP_HIST|JOB|
|5|FULL_PH04B_OPEN_AR_X_RATE_TP_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP_HIST|JOB|
|5|FULL_PH04C_INSERT_AR_X_RATE_TP_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP_HIST|JOB|
|5|FULL_PH04D_CLOSE_AR_X_RATE_TP_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP_HIST|JOB|
|5|FULL_PH04_LOAD_AR_X_RATE_TP_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RATE_TP_HIST|JOB|
|5|CP|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|FOLDER|
|5|FULL_PH04A_DELETE_LOADING_DT_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|FULL_PH04B_DELETE_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|FULL_PH04E_INSERT_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|FULL_PH04_LOAD_AR_X_RI_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|REJECT_PH04F_LOAD_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|REJECT_PH04G_GET_HIST_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|REJECT_PH04H_UNION_HIST_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|REJECT_PH04I_GET_DELETED_ROWS_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|REJECT_PH04J_DELETE_ROWS_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|REJECT_PH04K_INSERT_ROWS_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|5|REJECT_PH04_LOAD_AR_X_RI_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI|JOB|
|6|REJECT_PH04F_LOAD_AR_X_RI_JOB1|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI\\CP|JOB|
|6|REJECT_PH04G_DELETE_ROWS_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI\\CP|JOB|
|6|REJECT_PH04I_INSERT_ROWS_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI\\CP|JOB|
|6|REJECT_PH04J_CLEAR_REJECT_AR_X_RI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AR_X_RI\\CP|JOB|
|5|FULL_PH04A_DELETE_ASI_X_ASI_LOADING_DT_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|FULL_PH04B_DELETE_ASI_X_ASI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|FULL_PH04C_OPEN_HISTORY_ASI_X_ASI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|FULL_PH04DA_DELETE_DUMMY_ROWS_ASI_X_ASI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_ASI_X_ASI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|FULL_PH04E_INSERT_ROWS_ASI_X_ASI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|REJECT_PH04F_LOAD_ASI_X_ASI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|REJECT_PH04G_GET_HIST_ASI_X_ASI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|REJECT_PH04H_UNION_HIST_ASI_X_ASI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|REJECT_PH04J_DELETE_ROWS_ASI_X_ASI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|REJECT_PH04K_INSERT_ROWS_ASI_X_ASI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_ASI_X_ASI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_ASI_X_ASI_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_ASI|JOB|
|5|FULL_PH04A_DELETE_ASI_X_AU_LOADING_DT_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|FULL_PH04B_DELETE_ASI_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|FULL_PH04C_OPEN_HISTORY_ASI_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|FULL_PH04DA_DELETE_DUMMY_ROWS_ASI_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_ASI_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|FULL_PH04E_INSERT_ROWS_ASI_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|FULL_PH04_LOAD_ASI_X_AU_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|REJECT_PH04F_LOAD_ASI_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|REJECT_PH04G_GET_HIST_ASI_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|REJECT_PH04H_UNION_HIST_ASI_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|REJECT_PH04J_DELETE_ROWS_ASI_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|REJECT_PH04K_INSERT_ROWS_ASI_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_ASI_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_ASI_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|REJECT_PH04_LOAD_ASI_X_AU_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\ASI_X_AU|JOB|
|5|FULL_PH04A_INSERT_ROWS_AST_AR_INT_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_INT_SMY|JOB|
|5|FULL_PH04B_DELETE_AST_AR_INT_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_INT_SMY|JOB|
|5|FULL_PH04E_INSERT_AST_AR_INT_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_INT_SMY|JOB|
|5|FULL_PH04_LOAD_AST_AR_INT_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_INT_SMY|JOB|
|5|INC_PH04A_UPDATE_ROWS_AST_AR_INT_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_INT_SMY|JOB|
|5|INC_PH04_LOAD_AST_AR_INT_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_INT_SMY|JOB|
|5|REJECT_PH04F_LOAD_AST_AR_INT_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_INT_SMY|JOB|
|5|REJECT_PH04J_DELETE_ROWS_AST_AR_INT_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_INT_SMY|JOB|
|5|REJECT_PH04K_INSERT_ROWS_AST_AR_INT_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_INT_SMY|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_AST_AR_INT_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_INT_SMY|JOB|
|5|REJECT_PH04_LOAD_AST_AR_INT_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_INT_SMY|JOB|
|5|FULL_PH04A_INSERT_ROWS_AST_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_SMY|JOB|
|5|FULL_PH04B_DELETE_AST_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_SMY|JOB|
|5|FULL_PH04E_INSERT_AST_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_SMY|JOB|
|5|FULL_PH04_LOAD_AST_AR_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_SMY|JOB|
|5|INC_PH04A_UPDATE_ROWS_AST_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_SMY|JOB|
|5|INC_PH04_LOAD_AST_AR_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_SMY|JOB|
|5|REJECT_PH04F_LOAD_AST_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_SMY|JOB|
|5|REJECT_PH04J_DELETE_AST_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_SMY|JOB|
|5|REJECT_PH04K_INSERT_ROWS_AST_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_SMY|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_AST_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_SMY|JOB|
|5|REJECT_PH04_LOAD_AST_AR_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AST_AR_SMY|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU|JOB|
|5|FULL_PH04B_DELETE_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU|JOB|
|5|FULL_PH04C_OPEN_HISTORY_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU|JOB|
|5|FULL_PH04E_INSERT_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU|JOB|
|5|FULL_PH04_LOAD_AU_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_AU_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_ADL_ATTR_VAL|JOB|
|5|FULL_PH04B_DELETE_AU_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_ADL_ATTR_VAL|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_AU_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_ADL_ATTR_VAL|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_AU_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_ADL_ATTR_VAL|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_AU_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_ADL_ATTR_VAL|JOB|
|5|FULL_PH04E_INSERT_AU_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_ADL_ATTR_VAL|JOB|
|5|FULL_PH04_LOAD_AU_ADL_ATTR_VAL_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_ADL_ATTR_VAL|JOB|
|5|FULL_PH04A_DELETE_ROWS_AU_BAL_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|FULL_PH04B_INSERT_NEW_ROWS_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|FULL_PH04C_UPDATE_REVAL_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|FULL_PH04X_LOADING_MSR_PRD_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|FULL_PH04Y_DELETE_MSR_PRD_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|FULL_PH04_LOAD_AU_BAL_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|INC_PH04A_DELETE_OLD_ROWS_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|INC_PH04B_INSERT_OLD_ROWS_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|INC_PH04C_UPDATE_OLD_ROWS_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|INC_PH04DA_UPDATE_CLOSE_AU_REMAINDERS|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|INC_PH04D_UPDATE_RECALC_REMAINDERS|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|INC_PH04E_UPDATE_REVAL_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|INC_PH04F_CLEAR_AU_BAL_INC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|INC_PH04W_LANDING_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|INC_PH04Y_LANDING_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|INC_PH04Z_LANDING_AU_BAL_MART_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|INC_PH04_LOAD_AU_BAL_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|REJECT_PH04F_LOAD_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|REJECT_PH04G_DELETE_ROWS_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|REJECT_PH04I_INSERT_ROWS_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|REJECT_PH04J_CLEAR_REJECT_AU_BAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|REJECT_PH04_LOAD_AU_BAL_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_BAL|JOB|
|5|FULL_PH04B_DELETE_AU_HOLD_AVY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_AVY|JOB|
|5|FULL_PH04E_INSERT_AU_HOLD_AVY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_AVY|JOB|
|5|FULL_PH04_LOAD_AU_HOLD_AVY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_AVY|JOB|
|5|REJECT_PH04F_LOAD_AU_HOLD_AVY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_AVY|JOB|
|5|REJECT_PH04J_DELETE_ROWS_AU_HOLD_AVY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_AVY|JOB|
|5|REJECT_PH04K_INSERT_ROWS_AU_HOLD_AVY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_AVY|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_AU_HOLD_AVY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_AVY|JOB|
|5|REJECT_PH04_LOAD_AU_HOLD_AVY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_AVY|JOB|
|5|FULL_PH04B_DELETE_AU_HOLD_ORDR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_ORDR|JOB|
|5|FULL_PH04E_INSERT_AU_HOLD_ORDR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_ORDR|JOB|
|5|FULL_PH04_LOAD_AU_HOLD_ORDR_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_ORDR|JOB|
|5|REJECT_PH04F_LOAD_AU_HOLD_ORDR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_ORDR|JOB|
|5|REJECT_PH04J_DELETE_ROWS_AU_HOLD_ORDR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_ORDR|JOB|
|5|REJECT_PH04K_INSERT_ROWS_AU_HOLD_ORDR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_ORDR|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_AU_HOLD_ORDR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_ORDR|JOB|
|5|REJECT_PH04_LOAD_AU_HOLD_ORDR_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_HOLD_ORDR|JOB|
|5|FULL_PH04A_DELETE_AU_RSRV_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_RSRV_SMY|JOB|
|5|FULL_PH04B_INSERT_AU_RSRV_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_RSRV_SMY|JOB|
|5|FULL_PH04_LOAD_AU_RSRV_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_RSRV_SMY|JOB|
|5|FULL_PH04A_DELETE_ROWS_AU_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_SMY|JOB|
|5|FULL_PH04B_INSERT_ROWS_AU_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_SMY|JOB|
|5|FULL_PH04_LOAD_AU_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_SMY|JOB|
|5|INC_PH04A_INSERT_UPDATE_ROWS_AU_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_SMY|JOB|
|5|INC_PH04B_DELETE_AU_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_SMY|JOB|
|5|INC_PH04C_DELETE_TMP_ACC_CHNG_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_SMY|JOB|
|5|INC_PH04_LOAD_AU_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_SMY|JOB|
|5|REJECT_PH04F_LOAD_AU_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_SMY|JOB|
|5|REJECT_PH04J_DELETE_ROWS_AU_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_SMY|JOB|
|5|REJECT_PH04K_INSERT_ROWS_AU_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_SMY|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_AU_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_SMY|JOB|
|5|REJECT_PH04_LOAD_AU_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\AU_SMY|JOB|
|5|FULL_PH04B_DELETE_BNK_LCN_EV_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\BNK_LCN_EV|JOB|
|5|FULL_PH04E_INSERT_BNK_LCN_EV_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\BNK_LCN_EV|JOB|
